"table_schema","table_name","table_type","ordinal_position","column_name","data_type","character_maximum_length","numeric_precision","numeric_scale","is_nullable","column_default","column_comment"
"raw","sage_accounting_entries","BASE TABLE",14,"fiscal_period","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_accounting_entries","BASE TABLE",15,"account_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_accounting_entries","BASE TABLE",16,"account_label","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_accounting_entries","BASE TABLE",17,"account_class","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_accounting_entries","BASE TABLE",18,"third_party_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_accounting_entries","BASE TABLE",19,"third_party_name","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_accounting_entries","BASE TABLE",20,"debit_amount","numeric",NULL,20,4,"YES",NULL,NULL
"raw","sage_accounting_entries","BASE TABLE",21,"credit_amount","numeric",NULL,20,4,"YES",NULL,NULL
"raw","sage_accounting_entries","BASE TABLE",22,"amount_currency","numeric",NULL,20,4,"YES",NULL,NULL
"raw","sage_accounting_entries","BASE TABLE",23,"local_amount","numeric",NULL,20,4,"YES",NULL,NULL
"raw","sage_accounting_entries","BASE TABLE",24,"currency","text",NULL,NULL,NULL,"YES","'XAF'::text",NULL
"raw","sage_accounting_entries","BASE TABLE",25,"debit_credit_flag","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_accounting_entries","BASE TABLE",26,"line_description","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_accounting_entries","BASE TABLE",27,"header_description","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_accounting_entries","BASE TABLE",28,"reference","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_accounting_entries","BASE TABLE",29,"third_party_document_ref","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_accounting_entries","BASE TABLE",30,"source_module_code","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_accounting_entries","BASE TABLE",31,"source_module_label","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_accounting_entries","BASE TABLE",32,"validation_status_code","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_accounting_entries","BASE TABLE",33,"validation_status_label","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_accounting_entries","BASE TABLE",34,"entry_category_code","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_accounting_entries","BASE TABLE",35,"entry_category_label","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_accounting_entries","BASE TABLE",36,"reversal_flag","boolean",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_accounting_entries","BASE TABLE",37,"reversal_date","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_accounting_entries","BASE TABLE",38,"reversal_origin_number","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_accounting_entries","BASE TABLE",39,"created_by_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_accounting_entries","BASE TABLE",40,"created_by_name","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_accounting_entries","BASE TABLE",41,"created_at_src","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_accounting_entries","BASE TABLE",42,"created_at_src_ts","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_accounting_entries","BASE TABLE",43,"updated_by_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_accounting_entries","BASE TABLE",44,"updated_by_name","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_accounting_entries","BASE TABLE",45,"updated_at_src","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_accounting_entries","BASE TABLE",46,"updated_at_src_ts","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_accounting_entries","BASE TABLE",47,"recency_indicator","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_accounting_entries","BASE TABLE",48,"task_separation_indicator","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_accounting_entries","BASE TABLE",49,"modif_post_validation_indicator","text",NULL,NULL,NULL,"YES",NULL,"CRITIQUE audit: vaut MODIFIE_APRES_VALIDATION si UPDDATTIM > CREDATTIM ET STA in (2,3)"
"raw","sage_accounting_entries","BASE TABLE",50,"entry_mode_indicator","text",NULL,NULL,NULL,"YES",NULL,"MANUELLE = ecriture saisie cote Comptabilite (ORIMOD=4), AUTOMATIQUE = generee par autre module"
"raw","sage_accounting_entries","BASE TABLE",51,"reversal_indicator","text",NULL,NULL,NULL,"YES",NULL,"CONTREPASSEE si l ecriture a ete contre-passee (RVS_0=1)"
"raw","sage_accounting_entries","BASE TABLE",52,"round_amount_indicator","text",NULL,NULL,NULL,"YES",NULL,"Heuristique fraude: MONTANT_ROND_IMPORTANT si >= 100k et multiple de 1000"
"raw","sage_accounting_entries","BASE TABLE",53,"days_since_modification","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_accounting_entries","BASE TABLE",54,"days_since_creation","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_accounting_entries","BASE TABLE",55,"entry_delay_days","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_accounting_entries","BASE TABLE",56,"pole_id","text",NULL,NULL,NULL,"YES","'default-pole'::text",NULL
"raw","sage_accounting_entries","BASE TABLE",57,"batch_id","text",NULL,NULL,NULL,"NO",NULL,NULL
"raw","sage_accounting_entries","BASE TABLE",58,"ingested_at","timestamp with time zone",NULL,NULL,NULL,"YES","now()",NULL
"raw","sage_accounting_entries","BASE TABLE",59,"updated_at","timestamp with time zone",NULL,NULL,NULL,"YES","now()",NULL
"raw","sage_bank_accounts","BASE TABLE",1,"bank_account_code","text",NULL,NULL,NULL,"NO",NULL,NULL
"raw","sage_bank_accounts","BASE TABLE",2,"bank_name","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_accounts","BASE TABLE",3,"bank_short_name","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_accounts","BASE TABLE",4,"bank_type_code","integer",NULL,32,0,"YES",NULL,"Code type Sage X3 (BANCSH_0): 1=BANQUE, 2=CAISSE, 3=AUTRE."
"raw","sage_bank_accounts","BASE TABLE",5,"bank_type_label","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_accounts","BASE TABLE",6,"account_number_masked","text",NULL,NULL,NULL,"YES",NULL,"RIB masque (****XXXX). Le RIB complet n'est jamais stocke pour des raisons de confidentialite bancaire."
"raw","sage_bank_accounts","BASE TABLE",7,"iban_masked","text",NULL,NULL,NULL,"YES",NULL,"IBAN masque (****XXXX). L'IBAN complet n'est jamais stocke pour des raisons de confidentialite."
"raw","sage_bank_accounts","BASE TABLE",8,"bic","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_accounts","BASE TABLE",9,"currency","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_accounts","BASE TABLE",10,"old_currency","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_accounts","BASE TABLE",11,"currency_change_date","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_accounts","BASE TABLE",12,"has_iban","boolean",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_accounts","BASE TABLE",13,"has_bic","boolean",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_accounts","BASE TABLE",14,"has_rib","boolean",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_accounts","BASE TABLE",15,"chart_of_accounts","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_accounts","BASE TABLE",16,"gl_account_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_accounts","BASE TABLE",17,"gl_account_label","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_accounts","BASE TABLE",18,"gl_account_class","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_accounts","BASE TABLE",19,"gl_third_party","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_accounts","BASE TABLE",20,"opening_balance","numeric",NULL,20,4,"YES",NULL,"Solde d'ouverture. NULL au niveau bridge - calcul a faire en vue analytics depuis GACCENTRYD agrege par BANACC_0."
"raw","sage_bank_accounts","BASE TABLE",21,"current_balance_sage","numeric",NULL,20,4,"YES",NULL,"Solde Sage actuel. NULL au niveau bridge - calcul a faire en vue analytics depuis GACCENTRYD agrege par BANACC_0."
"raw","sage_bank_accounts","BASE TABLE",22,"last_statement_balance","numeric",NULL,20,4,"YES",NULL,NULL
"raw","sage_bank_accounts","BASE TABLE",23,"last_extract_date","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_accounts","BASE TABLE",24,"last_value_date","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_accounts","BASE TABLE",25,"last_operation_date","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_accounts","BASE TABLE",26,"last_reconciliation_date","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,"Date du dernier rapprochement bancaire, derivee de MAX(RELBANK.DATXTR_0) par BAN_0."
"raw","sage_bank_accounts","BASE TABLE",27,"days_since_last_reconciliation","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_bank_accounts","BASE TABLE",28,"branch_address1","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_accounts","BASE TABLE",29,"branch_address2","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_accounts","BASE TABLE",30,"branch_zip","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_accounts","BASE TABLE",31,"branch_city","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_accounts","BASE TABLE",32,"branch_country_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_accounts","BASE TABLE",33,"branch_country_name","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_accounts","BASE TABLE",34,"bank_phone","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_accounts","BASE TABLE",35,"bank_website","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_accounts","BASE TABLE",36,"company_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_accounts","BASE TABLE",37,"site_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_accounts","BASE TABLE",38,"company_account_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_accounts","BASE TABLE",39,"access_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_accounts","BASE TABLE",40,"company_registration_number","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_accounts","BASE TABLE",41,"overdraft_rate","numeric",NULL,10,4,"YES",NULL,NULL
"raw","sage_bank_accounts","BASE TABLE",42,"journals_count","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_bank_accounts","BASE TABLE",43,"main_journal","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_accounts","BASE TABLE",44,"is_active","boolean",NULL,NULL,NULL,"YES",NULL,"TRUE par defaut. Sage X3 ne stocke pas de flag actif/inactif sur BANK - une suppression efface la ligne."
"raw","sage_bank_accounts","BASE TABLE",45,"is_bank","boolean",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_accounts","BASE TABLE",46,"is_cash","boolean",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_accounts","BASE TABLE",47,"created_by_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_accounts","BASE TABLE",48,"created_by_name","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_accounts","BASE TABLE",49,"created_at_src","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_accounts","BASE TABLE",50,"created_at_src_ts","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_accounts","BASE TABLE",51,"updated_by_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_accounts","BASE TABLE",52,"updated_by_name","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_accounts","BASE TABLE",53,"updated_at_src","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_accounts","BASE TABLE",54,"updated_at_src_ts","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_accounts","BASE TABLE",55,"reconciliation_status_indicator","text",NULL,NULL,NULL,"YES",NULL,"CRITIQUE audit: A_JOUR, RETARD_LEGER, RETARD_IMPORTANT, RETARD_CRITIQUE, JAMAIS_RAPPROCHE, NON_APPLICABLE_CAISSE."
"raw","sage_bank_accounts","BASE TABLE",56,"modif_recente_indicator","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_accounts","BASE TABLE",57,"task_separation_indicator","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_accounts","BASE TABLE",58,"days_since_creation","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_bank_accounts","BASE TABLE",59,"days_since_modification","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_bank_accounts","BASE TABLE",60,"pole_id","text",NULL,NULL,NULL,"YES","'default-pole'::text",NULL
"raw","sage_bank_accounts","BASE TABLE",61,"batch_id","text",NULL,NULL,NULL,"NO",NULL,NULL
"raw","sage_bank_accounts","BASE TABLE",62,"ingested_at","timestamp with time zone",NULL,NULL,NULL,"YES","now()",NULL
"raw","sage_bank_accounts","BASE TABLE",63,"updated_at","timestamp with time zone",NULL,NULL,NULL,"YES","now()",NULL
"raw","sage_bank_movements","BASE TABLE",1,"bank_movement_id","text",NULL,NULL,NULL,"NO",NULL,NULL
"raw","sage_bank_movements","BASE TABLE",2,"payment_number","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_movements","BASE TABLE",3,"company_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_movements","BASE TABLE",4,"site_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_movements","BASE TABLE",5,"payment_type_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_movements","BASE TABLE",6,"payment_mode_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_movements","BASE TABLE",7,"direction_code","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_bank_movements","BASE TABLE",8,"direction_label","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_movements","BASE TABLE",9,"operation_type","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_movements","BASE TABLE",10,"third_party_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_movements","BASE TABLE",11,"third_party_type_code","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_bank_movements","BASE TABLE",12,"third_party_type_label","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_movements","BASE TABLE",13,"third_party_collective_account","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_movements","BASE TABLE",14,"third_party_address_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_movements","BASE TABLE",15,"third_party_name","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_movements","BASE TABLE",16,"beneficiary_name","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_movements","BASE TABLE",17,"third_party_address_line1","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_movements","BASE TABLE",18,"third_party_address_line2","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_movements","BASE TABLE",19,"third_party_zip","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_movements","BASE TABLE",20,"third_party_city","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_movements","BASE TABLE",21,"third_party_country_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_movements","BASE TABLE",22,"bank_account_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_movements","BASE TABLE",23,"bank_country_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_movements","BASE TABLE",24,"bank_iban","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_movements","BASE TABLE",25,"bank_bic","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_movements","BASE TABLE",26,"bank_label_line1","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_movements","BASE TABLE",27,"bank_label_line2","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_movements","BASE TABLE",28,"intermediary_bank_bic","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_movements","BASE TABLE",29,"currency","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_movements","BASE TABLE",30,"amount","numeric",NULL,20,4,"YES",NULL,NULL
"raw","sage_bank_movements","BASE TABLE",31,"amount_currency","numeric",NULL,20,4,"YES",NULL,NULL
"raw","sage_bank_movements","BASE TABLE",32,"amount_bank","numeric",NULL,20,4,"YES",NULL,NULL
"raw","sage_bank_movements","BASE TABLE",33,"local_amount","numeric",NULL,20,4,"YES",NULL,NULL
"raw","sage_bank_movements","BASE TABLE",34,"exchange_rate","numeric",NULL,20,8,"YES",NULL,NULL
"raw","sage_bank_movements","BASE TABLE",35,"withholding_tax","numeric",NULL,20,4,"YES",NULL,NULL
"raw","sage_bank_movements","BASE TABLE",36,"movement_date","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_movements","BASE TABLE",37,"bank_date","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_movements","BASE TABLE",38,"value_date","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_movements","BASE TABLE",39,"due_date","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_movements","BASE TABLE",40,"settlement_date","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_movements","BASE TABLE",41,"origin_date","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_movements","BASE TABLE",42,"fiscal_year","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_bank_movements","BASE TABLE",43,"fiscal_period","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_bank_movements","BASE TABLE",44,"description","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_movements","BASE TABLE",45,"external_reference","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_movements","BASE TABLE",46,"reference","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_movements","BASE TABLE",47,"settlement_voucher","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_movements","BASE TABLE",48,"check_type","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_bank_movements","BASE TABLE",49,"check_bank_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_movements","BASE TABLE",50,"check_number","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_movements","BASE TABLE",51,"card_number_masked","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_movements","BASE TABLE",52,"card_expiry","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_movements","BASE TABLE",53,"card_type","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_movements","BASE TABLE",54,"allocations_count","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_bank_movements","BASE TABLE",55,"linked_invoices_count","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_bank_movements","BASE TABLE",56,"linked_invoice_number","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_movements","BASE TABLE",57,"linked_invoice_numbers","jsonb",NULL,NULL,NULL,"YES",NULL,"JSONB array des numeros de factures liees au paiement (depuis PAYMENTD.VCRNUM_0). Indexe GIN pour recherche."
"raw","sage_bank_movements","BASE TABLE",58,"linked_invoice_types","jsonb",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_movements","BASE TABLE",59,"linked_payment_number","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_movements","BASE TABLE",60,"allocation_third_parties","jsonb",NULL,NULL,NULL,"YES",NULL,"JSONB array des codes tiers presents dans les allocations PAYMENTD. Permet detection incoherence avec tiers header."
"raw","sage_bank_movements","BASE TABLE",61,"allocation_accounts","jsonb",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_bank_movements","BASE TABLE",62,"allocations_total_currency","numeric",NULL,20,4,"YES",NULL,NULL
